schema_version,poll_id,request_started_at_utc,observed_at_utc,room_id,machine_type,machine_id,raw_lmc_status,server_timestamp_raw,machine_report_time_raw,remaining_min_raw,report_age_seconds,adjusted_remaining_seconds,display_minutes_left,website_state,interpretation_note
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170061,72000000,2026-09-21 22:04:08,2026-09-21 21:58:33,46,335.0,2425.0,,Available,website maps this code to Available
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170081,42000000,2026-09-21 22:04:08,2026-09-21 21:51:32,45,756.0,1944.0,33,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170060,42000000,2026-09-21 22:04:08,2026-09-21 21:50:58,45,790.0,1910.0,32,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170087,72000000,2026-09-21 22:04:08,2026-09-21 19:19:58,46,9850.0,-7090.0,,Available,website maps this code to Available
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170064,72000000,2026-09-21 22:04:08,2026-09-21 07:02:27,46,54101.0,-51341.0,,Available,website maps this code to Available
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170065,42000000,2026-09-21 22:04:08,2026-09-21 21:55:33,10,515.0,85.0,2,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170059,42000000,2026-09-21 22:04:08,2026-09-21 21:51:46,45,742.0,1958.0,33,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170057,42000000,2026-09-21 22:04:08,2026-09-21 21:59:57,10,251.0,349.0,6,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170062,42000000,2026-09-21 22:04:08,2026-09-21 21:59:41,10,267.0,333.0,6,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170067,42000000,2026-09-21 22:04:08,2026-09-21 21:52:10,46,718.0,2042.0,35,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170074,42000000,2026-09-21 22:04:08,2026-09-21 21:58:26,10,342.0,258.0,5,Running,
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170071,72000000,2026-09-21 22:04:08,2026-09-21 09:54:37,46,43771.0,-41011.0,,Available,website maps this code to Available
1,github-35660688962-1,2026-09-21T22:04:08.789+00:00,2026-09-21T22:04:09.048+00:00,21072-30059,dryers,50170054,72000000,2026-09-21 22:04:08,2026-09-21 16:47:20,46,19008.0,-16248.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170051,72000000,2026-09-21 22:20:43,2026-09-21 17:21:06,29,17977.0,-16237.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170080,72000000,2026-09-21 22:20:43,2026-09-21 21:08:48,29,4315.0,-2575.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170075,72000000,2026-09-21 22:20:43,2026-09-21 21:49:26,29,1877.0,-137.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170082,72000000,2026-09-21 22:20:43,2026-09-21 21:49:18,29,1885.0,-145.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170050,72000000,2026-09-21 22:20:43,2026-09-21 21:50:42,29,1801.0,-61.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170052,72000000,2026-09-21 22:20:43,2026-09-21 21:50:07,29,1836.0,-96.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170078,72000000,2026-09-21 22:20:43,2026-09-21 21:50:43,29,1800.0,-60.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170084,72000000,2026-09-21 22:20:43,2026-09-21 21:24:44,29,3359.0,-1619.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170068,72000000,2026-09-21 22:20:43,2026-09-21 21:18:05,29,3758.0,-2018.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170072,72000000,2026-09-21 22:20:43,2026-09-21 21:20:59,29,3584.0,-1844.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,20483408,72000000,2026-09-21 22:20:43,2024-12-20 00:43:32,0,55373831.0,-55373831.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,washers,50170055,72000000,2026-09-21 22:20:43,2026-09-21 21:22:07,29,3516.0,-1776.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170058,72000000,2026-09-21 22:20:43,2026-09-12 03:29:03,46,845500.0,-842740.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170061,72000000,2026-09-21 22:20:43,2026-09-21 21:58:33,46,1330.0,1430.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170081,42000000,2026-09-21 22:20:43,2026-09-21 21:51:32,45,1751.0,949.0,16,Running,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170060,42000000,2026-09-21 22:20:43,2026-09-21 21:50:58,45,1785.0,915.0,16,Running,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170087,72000000,2026-09-21 22:20:43,2026-09-21 19:19:58,46,10845.0,-8085.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170064,72000000,2026-09-21 22:20:43,2026-09-21 07:02:27,46,55096.0,-52336.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170065,52000000,2026-09-21 22:20:43,2026-09-21 22:05:42,23,901.0,479.0,,Finished,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170059,42000000,2026-09-21 22:20:43,2026-09-21 21:51:46,45,1737.0,963.0,17,Running,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170057,52000000,2026-09-21 22:20:43,2026-09-21 22:10:08,23,635.0,745.0,,Finished,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170062,52000000,2026-09-21 22:20:43,2026-09-21 22:08:57,23,706.0,674.0,,Finished,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170067,42000000,2026-09-21 22:20:43,2026-09-21 21:52:10,46,1713.0,1047.0,18,Running,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170074,52000000,2026-09-21 22:20:43,2026-09-21 22:08:37,23,726.0,654.0,,Finished,
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170071,72000000,2026-09-21 22:20:43,2026-09-21 09:54:37,46,44766.0,-42006.0,,Available,website maps this code to Available
1,github-35662161451-1,2026-09-21T22:20:43.466+00:00,2026-09-21T22:20:43.768+00:00,21072-30059,dryers,50170054,72000000,2026-09-21 22:20:43,2026-09-21 16:47:20,46,20003.0,-17243.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170051,72000000,2026-09-21 22:43:16,2026-09-21 17:21:06,29,19330.0,-17590.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170080,72000000,2026-09-21 22:43:16,2026-09-21 21:08:48,29,5668.0,-3928.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170075,72000000,2026-09-21 22:43:16,2026-09-21 21:49:26,29,3230.0,-1490.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170082,72000000,2026-09-21 22:43:16,2026-09-21 21:49:18,29,3238.0,-1498.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170050,72000000,2026-09-21 22:43:16,2026-09-21 21:50:42,29,3154.0,-1414.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170052,72000000,2026-09-21 22:43:16,2026-09-21 21:50:07,29,3189.0,-1449.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170078,72000000,2026-09-21 22:43:16,2026-09-21 21:50:43,29,3153.0,-1413.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170084,72000000,2026-09-21 22:43:16,2026-09-21 21:24:44,29,4712.0,-2972.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170068,72000000,2026-09-21 22:43:16,2026-09-21 21:18:05,29,5111.0,-3371.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170072,72000000,2026-09-21 22:43:16,2026-09-21 21:20:59,29,4937.0,-3197.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,20483408,72000000,2026-09-21 22:43:16,2024-12-20 00:43:32,0,55375184.0,-55375184.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,washers,50170055,72000000,2026-09-21 22:43:16,2026-09-21 21:22:07,29,4869.0,-3129.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170058,72000000,2026-09-21 22:43:16,2026-09-12 03:29:03,46,846853.0,-844093.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170061,72000000,2026-09-21 22:43:16,2026-09-21 21:58:33,46,2683.0,77.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170081,52000000,2026-09-21 22:43:16,2026-09-21 22:37:13,23,363.0,1017.0,,Finished,
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170060,52000000,2026-09-21 22:43:16,2026-09-21 22:35:38,23,458.0,922.0,,Finished,
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170087,72000000,2026-09-21 22:43:16,2026-09-21 19:19:58,46,12198.0,-9438.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170064,72000000,2026-09-21 22:43:16,2026-09-21 07:02:27,46,56449.0,-53689.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170065,72000000,2026-09-21 22:43:16,2026-09-21 22:40:09,46,187.0,2573.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170059,72000000,2026-09-21 22:43:16,2026-09-21 22:40:40,46,156.0,2604.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170057,72000000,2026-09-21 22:43:16,2026-09-21 22:40:32,46,164.0,2596.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170062,72000000,2026-09-21 22:43:16,2026-09-21 22:29:13,46,843.0,1917.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170067,72000000,2026-09-21 22:43:16,2026-09-21 22:39:52,46,204.0,2556.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170074,72000000,2026-09-21 22:43:16,2026-09-21 22:23:51,46,1165.0,1595.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170071,72000000,2026-09-21 22:43:16,2026-09-21 09:54:37,46,46119.0,-43359.0,,Available,website maps this code to Available
1,github-35664101882-1,2026-09-21T22:43:15.681+00:00,2026-09-21T22:43:16.060+00:00,21072-30059,dryers,50170054,72000000,2026-09-21 22:43:16,2026-09-21 16:47:20,46,21356.0,-18596.0,,Available,website maps this code to Available
