schema_version,poll_id,request_started_at_utc,observed_at_utc,room_id,machine_type,machine_id,raw_lmc_status,server_timestamp_raw,machine_report_time_raw,remaining_min_raw,report_age_seconds,adjusted_remaining_seconds,display_minutes_left,website_state,interpretation_note
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170058,72000000,2026-09-25 00:01:01,2026-09-12 03:29:03,46,1110718.0,-1107958.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170061,72000000,2026-09-25 00:01:01,2026-09-24 20:07:24,46,14017.0,-11257.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170081,72000000,2026-09-25 00:01:01,2026-09-24 20:09:15,46,13906.0,-11146.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170060,72000000,2026-09-25 00:01:01,2026-09-24 07:40:57,46,58804.0,-56044.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170087,72000000,2026-09-25 00:01:01,2026-09-24 07:02:08,46,61133.0,-58373.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170064,72000000,2026-09-25 00:01:01,2026-09-24 07:02:42,46,61099.0,-58339.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170065,42000000,2026-09-25 00:01:01,2026-09-24 23:57:14,45,227.0,2473.0,42,Running,
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170059,72000000,2026-09-25 00:01:01,2026-09-24 15:47:57,46,29584.0,-26824.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170057,42000000,2026-09-25 00:01:01,2026-09-24 23:57:46,45,195.0,2505.0,42,Running,
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170062,42000000,2026-09-25 00:01:01,2026-09-24 23:58:30,45,151.0,2549.0,43,Running,
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170067,42000000,2026-09-25 00:01:01,2026-09-24 23:55:05,45,356.0,2344.0,40,Running,
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170074,42000000,2026-09-25 00:01:01,2026-09-24 23:55:11,45,350.0,2350.0,40,Running,
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170071,72000000,2026-09-25 00:01:01,2026-09-24 07:02:46,46,61095.0,-58335.0,,Available,website maps this code to Available
1,21dc5e45-b395-42cc-a585-6a2aebe67857,2026-09-25T00:01:01.268+00:00,2026-09-25T00:01:01.474+00:00,21072-30059,dryers,50170054,52000000,2026-09-25 00:01:01,2026-09-24 19:43:49,1,15432.0,-15372.0,,Available,website fallback: report over 1 hour old
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170051,42000000,2026-09-25 00:02:01,2026-09-25 00:01:38,10,23.0,577.0,10,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170080,42000000,2026-09-25 00:02:01,2026-09-24 23:25:17,41,2204.0,256.0,5,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170075,42000000,2026-09-25 00:02:01,2026-09-24 23:52:12,10,589.0,11.0,1,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170082,72000000,2026-09-25 00:02:01,2026-09-24 07:02:33,29,61168.0,-59428.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170050,42000000,2026-09-25 00:02:01,2026-09-24 23:21:27,43,2434.0,146.0,3,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170052,42000000,2026-09-25 00:02:01,2026-09-24 23:53:55,10,486.0,114.0,2,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170078,72000000,2026-09-25 00:02:01,2026-09-24 23:56:38,29,323.0,1417.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170084,72000000,2026-09-25 00:02:01,2026-09-24 15:48:03,29,29638.0,-27898.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170068,72000000,2026-09-25 00:02:01,2026-09-24 23:56:53,29,308.0,1432.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170072,72000000,2026-09-25 00:02:01,2026-09-24 23:57:52,29,249.0,1491.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,20483408,72000000,2026-09-25 00:02:01,2024-12-20 00:43:32,0,55639109.0,-55639109.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,washers,50170055,72000000,2026-09-25 00:02:01,2026-09-24 23:53:15,29,526.0,1214.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170058,72000000,2026-09-25 00:02:01,2026-09-12 03:29:03,46,1110778.0,-1108018.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170061,72000000,2026-09-25 00:02:01,2026-09-24 20:07:24,46,14077.0,-11317.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170081,72000000,2026-09-25 00:02:01,2026-09-24 20:09:15,46,13966.0,-11206.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170060,72000000,2026-09-25 00:02:01,2026-09-24 07:40:57,46,58864.0,-56104.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170087,72000000,2026-09-25 00:02:01,2026-09-24 07:02:08,46,61193.0,-58433.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170064,72000000,2026-09-25 00:02:01,2026-09-24 07:02:42,46,61159.0,-58399.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170065,42000000,2026-09-25 00:02:01,2026-09-24 23:57:14,45,287.0,2413.0,41,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170059,72000000,2026-09-25 00:02:01,2026-09-24 15:47:57,46,29644.0,-26884.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170057,42000000,2026-09-25 00:02:01,2026-09-24 23:57:46,45,255.0,2445.0,41,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170062,42000000,2026-09-25 00:02:01,2026-09-24 23:58:30,45,211.0,2489.0,42,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170067,42000000,2026-09-25 00:02:01,2026-09-24 23:55:05,45,416.0,2284.0,39,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170074,42000000,2026-09-25 00:02:01,2026-09-24 23:55:11,45,410.0,2290.0,39,Running,
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170071,72000000,2026-09-25 00:02:01,2026-09-24 07:02:46,46,61155.0,-58395.0,,Available,website maps this code to Available
1,48e000c9-254d-4693-ab05-557d4d732b99,2026-09-25T00:02:01.339+00:00,2026-09-25T00:02:01.525+00:00,21072-30059,dryers,50170054,52000000,2026-09-25 00:02:01,2026-09-24 19:43:49,1,15492.0,-15432.0,,Available,website fallback: report over 1 hour old
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170051,42000000,2026-09-25 00:03:01,2026-09-25 00:01:38,10,83.0,517.0,9,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170080,42000000,2026-09-25 00:03:01,2026-09-25 00:02:49,10,12.0,588.0,10,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170075,42000000,2026-09-25 00:03:01,2026-09-24 23:52:12,10,649.0,-49.0,,Available,website fallback: countdown expired
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170082,72000000,2026-09-25 00:03:01,2026-09-24 07:02:33,29,61228.0,-59488.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170050,42000000,2026-09-25 00:03:01,2026-09-24 23:21:27,43,2494.0,86.0,2,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170052,42000000,2026-09-25 00:03:01,2026-09-24 23:53:55,10,546.0,54.0,1,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170078,72000000,2026-09-25 00:03:01,2026-09-24 23:56:38,29,383.0,1357.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170084,72000000,2026-09-25 00:03:01,2026-09-24 15:48:03,29,29698.0,-27958.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170068,72000000,2026-09-25 00:03:01,2026-09-24 23:56:53,29,368.0,1372.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170072,72000000,2026-09-25 00:03:01,2026-09-24 23:57:52,29,309.0,1431.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,20483408,72000000,2026-09-25 00:03:01,2024-12-20 00:43:32,0,55639169.0,-55639169.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,washers,50170055,72000000,2026-09-25 00:03:01,2026-09-24 23:53:15,29,586.0,1154.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170058,72000000,2026-09-25 00:03:01,2026-09-12 03:29:03,46,1110838.0,-1108078.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170061,72000000,2026-09-25 00:03:01,2026-09-24 20:07:24,46,14137.0,-11377.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170081,72000000,2026-09-25 00:03:01,2026-09-24 20:09:15,46,14026.0,-11266.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170060,72000000,2026-09-25 00:03:01,2026-09-24 07:40:57,46,58924.0,-56164.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170087,72000000,2026-09-25 00:03:01,2026-09-24 07:02:08,46,61253.0,-58493.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170064,72000000,2026-09-25 00:03:01,2026-09-24 07:02:42,46,61219.0,-58459.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170065,42000000,2026-09-25 00:03:01,2026-09-24 23:57:14,45,347.0,2353.0,40,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170059,72000000,2026-09-25 00:03:01,2026-09-24 15:47:57,46,29704.0,-26944.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170057,42000000,2026-09-25 00:03:01,2026-09-24 23:57:46,45,315.0,2385.0,40,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170062,42000000,2026-09-25 00:03:01,2026-09-24 23:58:30,45,271.0,2429.0,41,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170067,42000000,2026-09-25 00:03:01,2026-09-24 23:55:05,45,476.0,2224.0,38,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170074,42000000,2026-09-25 00:03:01,2026-09-24 23:55:11,45,470.0,2230.0,38,Running,
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170071,72000000,2026-09-25 00:03:01,2026-09-24 07:02:46,46,61215.0,-58455.0,,Available,website maps this code to Available
1,28122cd5-686e-432d-bed0-06def967ab48,2026-09-25T00:03:01.285+00:00,2026-09-25T00:03:01.476+00:00,21072-30059,dryers,50170054,52000000,2026-09-25 00:03:01,2026-09-24 19:43:49,1,15552.0,-15492.0,,Available,website fallback: report over 1 hour old
